City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Thunder Bay,CA,2022-03-27 18:00:46,48.4001,-89.3168,15.3,45,67,5.99
390,Freeport,US,2022-03-27 17:56:49,40.6576,-73.5832,47.97,47,68,13.0
391,Pangkalanbuun,ID,2022-03-27 18:00:20,-2.6833,111.6167,74.61,96,75,2.71
392,Keuruu,FI,2022-03-27 18:01:01,62.2667,24.7,23.81,94,100,12.88
393,Ancud,CL,2022-03-27 18:01:01,-41.8697,-73.8203,54.23,69,59,15.59
394,Garowe,SO,2022-03-27 18:01:02,8.4054,48.4845,77.5,39,40,15.3
395,Kamenka,RU,2022-03-27 18:01:02,51.3223,42.7678,25.02,79,100,17.58
396,General Pico,AR,2022-03-27 18:01:03,-35.6566,-63.7568,80.98,24,0,6.78
397,Pacifica,US,2022-03-27 18:00:07,37.6138,-122.4869,63.0,76,75,8.99
398,Saint Paul,US,2022-03-27 17:57:04,44.9444,-93.0933,27.91,34,0,8.05
399,Muisne,EC,2022-03-27 18:01:03,0.6,-80.0333,82.51,70,87,5.79
400,Cockburn Town,TC,2022-03-27 18:01:04,21.4612,-71.1419,76.51,74,95,18.88
401,Calama,CL,2022-03-27 17:59:24,-22.4667,-68.9333,75.69,13,0,14.97
402,Merrill,US,2022-03-27 18:01:04,45.1805,-89.6835,22.68,40,0,16.11
403,Kargat,RU,2022-03-27 18:01:05,55.1956,80.2811,11.32,94,100,7.7
404,Salinopolis,BR,2022-03-27 18:01:05,-0.6136,-47.3561,81.81,76,100,11.07
405,Pedernales,DO,2022-03-27 18:01:05,18.0384,-71.744,79.99,68,60,6.89
406,Chapais,CA,2022-03-27 18:01:06,49.7834,-74.8492,8.38,83,100,12.53
407,Ponta Delgada,PT,2022-03-27 18:01:06,37.7333,-25.6667,65.12,72,20,19.57
408,Chkalovskoye,RU,2022-03-27 18:01:07,44.8392,133.0436,31.26,76,76,10.65
409,Gogrial,SS,2022-03-27 18:01:07,8.5332,28.1004,87.76,10,100,5.53
410,Pevek,RU,2022-03-27 18:01:07,69.7008,170.3133,-17.5,100,89,6.98
411,Alyangula,AU,2022-03-27 18:01:08,-13.8483,136.4192,80.65,78,100,5.75
412,Mao,ES,2022-03-27 18:01:08,39.8885,4.2658,57.76,82,40,9.22
413,Hoquiam,US,2022-03-27 18:01:08,46.9809,-123.8893,54.95,96,100,0.0
414,Tuatapere,NZ,2022-03-27 18:01:09,-46.1333,167.6833,50.18,94,11,2.57
415,Mokhotlong,LS,2022-03-27 18:01:09,-29.2894,29.0675,51.62,80,10,5.21
416,Siavonga,ZM,2022-03-27 18:01:10,-16.5382,28.7088,76.48,84,96,2.8
417,Worcester,US,2022-03-27 17:59:26,42.3334,-71.8328,47.5,51,72,4.0
418,Acarau,BR,2022-03-27 18:01:10,-2.8856,-40.12,82.17,78,90,11.54
419,Capitao Poco,BR,2022-03-27 18:02:11,-1.7464,-47.0594,81.81,86,100,7.78
420,Atambua,ID,2022-03-27 18:02:11,-9.1061,124.8925,73.49,89,98,1.92
421,Bilma,NE,2022-03-27 18:02:12,18.6853,12.9164,80.62,7,13,6.67
422,Mnogovershinnyy,RU,2022-03-27 18:02:12,53.9353,139.9242,3.02,95,100,7.43
423,Guntur,IN,2022-03-27 18:00:22,16.3,80.45,82.96,73,97,10.87
424,Keetmanshoop,NA,2022-03-27 18:00:23,-26.5833,18.1333,88.25,26,50,14.58
425,Ocala,US,2022-03-27 18:01:51,29.1872,-82.1401,79.18,26,0,8.05
426,Chitral,PK,2022-03-27 18:00:13,35.8462,71.7858,54.0,73,87,2.86
427,Sisimiut,GL,2022-03-27 18:02:13,66.9395,-53.6735,31.93,70,62,6.4
428,Gander,CA,2022-03-27 18:02:13,48.9682,-54.5906,35.73,100,100,17.27
429,Luebo,CD,2022-03-27 18:02:14,-5.35,21.4167,77.95,73,100,1.07
430,Oktyabrskiy,RU,2022-03-27 18:02:14,54.4815,53.471,33.28,97,100,12.88
431,Vila,PT,2022-03-27 18:02:14,42.0304,-8.1588,57.7,50,98,0.47
432,Loukhi,RU,2022-03-27 18:02:15,66.0764,33.0381,5.59,95,9,4.05
433,Ziro,IN,2022-03-27 18:02:15,27.6333,93.8333,48.38,88,23,1.63
434,Kieta,PG,2022-03-27 18:02:15,-6.2167,155.6333,78.53,84,100,1.48
435,Codrington,AU,2022-03-27 18:02:16,-38.2667,141.9667,64.09,80,100,8.68
436,Boden,SE,2022-03-27 18:02:16,65.8252,21.6886,24.8,95,100,12.86
437,Cansilayan,PH,2022-03-27 18:02:16,10.5598,123.0184,77.7,79,82,4.21
438,Itaqui,BR,2022-03-27 18:02:17,-29.1253,-56.5531,79.99,46,0,5.23
439,Tamworth,GB,2022-03-27 18:02:17,52.634,-1.6959,55.83,77,100,4.0
440,Auburn,US,2022-03-27 18:01:15,47.3073,-122.2284,58.68,84,75,4.61
441,Lavrentiya,RU,2022-03-27 18:02:18,65.5833,-171.0,5.85,82,99,3.94
442,Valley,US,2022-03-27 18:02:18,45.1277,-116.1262,46.36,66,100,3.44
443,Carauari,BR,2022-03-27 18:02:20,-4.8828,-66.8958,76.64,94,100,3.53
444,Thompson,CA,2022-03-27 17:59:29,55.7435,-97.8558,1.56,42,0,3.44
445,Porto Velho,BR,2022-03-27 18:02:21,-8.7619,-63.9039,87.96,56,84,2.62
446,Shimoda,JP,2022-03-27 18:02:22,34.6667,138.95,54.1,69,82,12.03
447,Riyadh,SA,2022-03-27 18:00:02,24.6877,46.7219,66.45,19,0,10.33
448,Mogadishu,SO,2022-03-27 17:58:47,2.0371,45.3438,81.34,74,17,17.72
449,Torbat-E Jam,IR,2022-03-27 18:02:22,35.244,60.6225,52.2,46,0,3.56
450,Kizema,RU,2022-03-27 18:02:23,61.113,44.8302,16.43,88,100,14.54
451,Novouzensk,RU,2022-03-27 18:02:23,50.4592,48.1431,27.12,92,82,8.57
452,Neiafu,TO,2022-03-27 18:02:23,-18.65,-173.9833,80.73,79,89,8.12
453,Lubango,AO,2022-03-27 18:02:24,-14.9172,13.4925,65.5,63,100,3.49
454,Comodoro Rivadavia,AR,2022-03-27 18:00:01,-45.8667,-67.5,65.16,31,24,31.47
455,Tiassale,CI,2022-03-27 18:02:24,5.8983,-4.8283,86.65,60,71,8.03
456,Mukhen,RU,2022-03-27 18:02:25,48.1,136.1,22.78,97,100,3.47
457,Asau,RO,2022-03-27 18:02:25,46.4333,26.4,38.32,52,87,2.37
458,Paamiut,GL,2022-03-27 18:02:25,61.994,-49.6678,31.91,71,98,5.57
459,Autazes,BR,2022-03-27 18:02:26,-3.5797,-59.1306,85.71,70,99,3.71
460,Sarkand,KZ,2022-03-27 18:02:26,45.41,79.9186,35.94,70,67,5.59
461,Waw,SS,2022-03-27 18:00:05,7.7029,27.9953,85.24,11,76,4.43
462,Sola,VU,2022-03-27 18:02:27,-13.8833,167.55,82.33,73,84,8.5
463,Tabas,IR,2022-03-27 18:02:27,33.5959,56.9244,63.64,15,0,4.09
464,Kapit,MY,2022-03-27 18:02:27,2.0167,112.9333,72.59,99,97,1.16
465,Constitucion,CL,2022-03-27 18:03:28,-35.3333,-72.4167,67.42,57,52,16.28
466,Grindavik,IS,2022-03-27 18:03:28,63.8424,-22.4338,39.67,87,100,18.41
467,Walvis Bay,NA,2022-03-27 18:03:28,-22.9575,14.5053,63.09,75,8,6.82
468,Cowansville,CA,2022-03-27 18:00:03,45.2001,-72.7491,31.08,73,100,15.46
469,Kungurtug,RU,2022-03-27 18:03:29,50.5994,97.5228,20.62,96,100,1.54
470,Harindanga,IN,2022-03-27 18:03:29,22.0383,88.3214,79.63,89,76,11.12
471,Laguna,US,2022-03-27 18:03:30,38.421,-121.4238,66.49,66,0,8.05
472,Charlottetown,CA,2022-03-27 18:00:46,46.2352,-63.1267,40.55,93,99,11.01
473,Udachnyy,RU,2022-03-27 18:03:30,66.4167,112.4,-4.76,100,86,4.47
474,Santa Cruz,BO,2022-03-27 18:03:30,-17.8,-63.1667,83.05,46,94,5.14
475,Saint Anthony,US,2022-03-27 18:00:46,45.0205,-93.218,27.66,35,0,6.91
476,Marquette,US,2022-03-27 17:59:35,46.5333,-87.6335,15.67,56,100,14.05
477,Khandbari,NP,2022-03-27 18:03:31,27.3747,87.2039,64.44,32,0,4.97
478,Saldus,LV,2022-03-27 18:03:31,56.6636,22.4881,34.63,66,100,10.85
479,Grand Island,US,2022-03-27 18:03:32,40.925,-98.342,42.24,25,20,11.5
480,Jahangirabad,IN,2022-03-27 18:03:32,28.4167,78.1,78.89,10,1,7.23
481,Shenjiamen,CN,2022-03-27 18:03:32,29.9576,122.298,50.76,84,100,12.91
482,Pervomayskoye,RU,2022-03-27 18:03:33,43.919,46.7102,43.56,77,81,19.44
483,Yar-Sale,RU,2022-03-27 18:03:33,66.8333,70.8333,10.42,97,83,11.16
484,Flinders,AU,2022-03-27 18:03:33,-34.5833,150.8552,68.38,94,96,5.99
485,Benjamin Aceval,PY,2022-03-27 18:03:34,-24.9667,-57.5667,87.89,34,0,4.03
486,Sarti,GR,2022-03-27 18:03:34,40.1,23.9833,55.74,74,60,5.88
487,Katherine,AU,2022-03-27 18:03:34,-14.4667,132.2667,79.12,73,96,0.0
488,Waddan,LY,2022-03-27 18:03:35,29.1614,16.139,74.07,8,0,11.43
489,Saldanha,ZA,2022-03-27 18:03:35,-33.0117,17.9442,64.33,76,31,5.06
490,Ribeira Brava,PT,2022-03-27 18:03:35,32.65,-17.0667,63.23,81,64,6.38
491,Boundiali,CI,2022-03-27 18:03:36,9.5217,-6.4869,95.9,26,65,4.59
492,Leh,IN,2022-03-27 18:03:36,34.1667,77.5833,22.66,59,0,2.37
493,Sursk,RU,2022-03-27 18:03:36,53.0754,45.6846,23.43,91,98,12.66
494,Honiara,SB,2022-03-27 18:03:37,-9.4333,159.95,76.8,87,100,2.62
495,Kargopol,RU,2022-03-27 18:03:37,61.5071,38.9456,17.83,81,66,10.96
496,Eureka,US,2022-03-27 18:03:37,40.8021,-124.1637,53.58,90,100,5.01
497,Orotukan,RU,2022-03-27 18:03:38,62.2667,151.7,-10.01,100,75,2.89
498,Filadelfia,US,2022-03-27 18:02:06,39.9523,-75.1638,44.56,60,76,8.01
499,Aviles,ES,2022-03-27 18:03:38,43.5547,-5.9248,66.18,66,0,2.3
500,Portobelo,PA,2022-03-27 18:03:39,9.55,-79.65,82.72,82,91,12.48
501,Bantou,CN,2022-03-27 18:03:39,26.2151,117.4893,56.26,96,100,2.39
502,Rio Gallegos,AR,2022-03-27 18:03:39,-51.6226,-69.2181,57.76,34,100,18.16
503,Augusto Correa,BR,2022-03-27 18:03:40,-1.0217,-46.635,83.73,70,96,6.67
504,Zdvinsk,RU,2022-03-27 18:03:40,54.7021,78.661,14.14,93,88,6.76
505,Hyeres,FR,2022-03-27 18:03:14,43.1167,6.1167,66.85,39,0,4.61
506,Kindu,CD,2022-03-27 18:03:40,-2.95,25.95,77.81,75,99,2.15
507,Bajil,YE,2022-03-27 18:03:41,15.0584,43.2851,79.25,68,22,4.25
508,Snezhnogorsk,RU,2022-03-27 18:03:41,69.1933,33.2531,15.58,83,100,3.0
509,Warrington,GB,2022-03-27 18:02:29,53.3925,-2.5802,60.46,69,75,6.91
510,Pshekhskaya,RU,2022-03-27 18:03:42,44.696,39.7967,36.37,81,99,16.2
511,Ouro Preto Do Oeste,BR,2022-03-27 18:03:42,-10.7481,-62.2158,85.8,71,64,2.66
512,Namtsy,RU,2022-03-27 18:03:42,62.7161,129.6658,3.96,99,100,3.89
513,Yumen,CN,2022-03-27 18:04:43,40.2833,97.2,46.65,19,52,6.33
514,Hagere Hiywet,ET,2022-03-27 18:04:43,8.9833,37.85,64.69,47,71,10.96
515,Faya,SA,2022-03-27 18:04:43,18.3851,42.4509,61.32,49,0,7.07
516,High Level,CA,2022-03-27 18:04:44,58.5169,-117.136,26.19,90,100,3.15
517,Christchurch,NZ,2022-03-27 18:00:28,-43.5333,172.6333,57.94,88,40,3.44
518,Shache,CN,2022-03-27 18:04:44,38.4167,77.2406,56.3,31,35,5.7
519,Soyo,AO,2022-03-27 18:04:45,-6.1349,12.3689,81.18,87,71,10.09
520,Xuchang,CN,2022-03-27 18:04:45,34.0167,113.8167,44.74,50,85,5.03
521,Kiama,AU,2022-03-27 18:04:45,-34.6833,150.8667,68.58,95,98,1.01
522,Shunyi,CN,2022-03-27 18:04:46,40.125,116.6453,48.15,23,0,8.99
523,Birao,CF,2022-03-27 18:04:46,10.2849,22.7882,81.45,10,95,6.51
524,Carballo,ES,2022-03-27 18:04:46,43.213,-8.691,65.62,78,87,1.59
525,Jiaonan,CN,2022-03-27 18:04:47,35.8786,119.9753,42.76,62,96,6.22
526,Thaba-Tseka,LS,2022-03-27 18:04:47,-29.522,28.6084,53.56,53,18,5.21
527,Maun,BW,2022-03-27 18:04:47,-19.9833,23.4167,76.03,54,62,4.59
528,San Isidro,PE,2022-03-27 18:04:48,-12.1167,-77.05,76.59,61,0,6.91
529,Mendoza,AR,2022-03-27 18:04:48,-32.8908,-68.8272,82.63,18,1,7.63
530,Kamyshlov,RU,2022-03-27 18:04:48,56.8428,62.7111,20.21,92,100,14.97
531,Coihaique,CL,2022-03-27 18:04:02,-45.5752,-72.0662,51.75,71,75,3.44
532,Bar Harbor,US,2022-03-27 18:00:19,44.3876,-68.2039,50.61,65,44,11.99
533,Palanit,PH,2022-03-27 18:04:49,12.3213,124.3434,77.58,89,100,5.82
534,Terney,RU,2022-03-27 18:04:49,45.0503,136.6092,32.5,76,8,10.98
535,Kruisfontein,ZA,2022-03-27 18:04:50,-34.0033,24.7314,70.88,81,100,12.35
536,Capaci,IT,2022-03-27 18:04:50,38.1711,13.2393,62.26,67,0,16.11
537,Shuya,RU,2022-03-27 18:04:50,56.8487,41.3883,22.33,71,100,16.75
538,Kudahuvadhoo,MV,2022-03-27 18:04:51,2.6708,72.8944,82.53,67,3,8.39
539,Mutoko,ZW,2022-03-27 18:04:51,-17.397,32.2268,65.25,93,100,6.04
540,Pogranichnyy,RU,2022-03-27 18:04:51,44.4064,131.3769,32.86,54,0,14.54
541,Chengde,CN,2022-03-27 18:02:56,40.9725,117.9361,36.75,30,0,1.66
542,Yarada,IN,2022-03-27 18:04:52,17.65,83.2667,82.72,89,40,4.61
543,Kandalaksha,RU,2022-03-27 18:04:52,67.162,32.4123,7.05,94,13,3.22
544,Leshukonskoye,RU,2022-03-27 18:04:52,64.8989,45.7622,13.53,78,100,13.85
545,Avera,US,2022-03-27 18:04:53,33.194,-82.5271,65.91,27,3,17.07
546,Lasem,ID,2022-03-27 18:04:53,-6.6922,111.4527,77.25,90,94,5.17
547,Shemonaikha,KZ,2022-03-27 18:04:53,50.6328,81.9056,33.98,98,100,13.53
548,College,US,2022-03-27 18:01:19,64.8569,-147.8028,32.79,79,100,1.86
549,Breyten,ZA,2022-03-27 18:04:54,-26.3018,29.987,56.46,96,21,9.35
550,Ponta Pora,BR,2022-03-27 18:04:54,-22.5361,-55.7256,78.71,61,75,0.0
551,Fort Nelson,CA,2022-03-27 18:00:46,58.8053,-122.7002,25.25,92,100,2.35
552,Aichach,DE,2022-03-27 18:04:55,48.4576,11.1341,61.65,57,0,4.61
553,Villa Carlos Paz,AR,2022-03-27 18:04:55,-31.4241,-64.4978,88.05,23,6,1.99
554,Lulea,SE,2022-03-27 18:04:55,65.5842,22.1547,24.87,93,100,27.63
555,Ust-Tsilma,RU,2022-03-27 18:04:56,65.441,52.1498,15.85,95,100,10.22
556,Millinocket,US,2022-03-27 18:04:56,45.6573,-68.7098,44.71,53,100,12.66
557,Sapa,PH,2022-03-27 18:04:57,5.1544,120.3241,79.25,82,98,8.55
558,Katima Mulilo,NA,2022-03-27 18:04:57,-17.5,24.2667,75.24,66,63,4.9
559,Cumpas,MX,2022-03-27 18:04:57,29.9833,-109.7833,80.26,11,82,6.89
560,Esso,RU,2022-03-27 18:04:58,55.9333,158.7,11.73,98,100,8.43
561,Bukama,CD,2022-03-27 18:05:58,-9.2,25.85,74.64,87,93,1.52
562,Coquimbo,CL,2022-03-27 18:05:58,-29.9533,-71.3436,68.13,69,19,6.33
563,Sambava,MG,2022-03-27 18:05:59,-14.2667,50.1667,78.64,85,46,3.78
564,Goderich,CA,2022-03-27 18:01:35,43.7501,-81.7165,21.9,76,100,27.29
565,Souillac,MU,2022-03-27 18:05:59,-20.5167,57.5167,79.18,83,40,0.0
566,Lodwar,KE,2022-03-27 18:06:00,3.1191,35.5973,88.34,45,59,18.41
567,Pinsk,BY,2022-03-27 18:06:00,52.1229,26.0951,33.37,47,98,7.07
568,Sharjah,AE,2022-03-27 18:03:43,25.3573,55.4033,73.83,57,0,16.62
569,Balarampur,IN,2022-03-27 18:06:00,23.1167,86.2167,78.17,12,67,1.25
570,Ukiah,US,2022-03-27 18:06:01,39.1502,-123.2078,60.64,76,0,10.36
571,Sorong,ID,2022-03-27 18:06:01,-0.8833,131.25,80.24,80,90,2.24
572,Birin,NP,2022-03-27 18:06:01,26.8865,88.0718,60.4,32,1,6.73
573,Ulaangom,MN,2022-03-27 18:06:02,49.9811,92.0667,7.2,86,73,5.28
574,Sri Aman,MY,2022-03-27 18:06:02,1.2376,111.4621,72.57,99,100,0.63
575,Katangli,RU,2022-03-27 18:06:02,51.7102,143.2326,20.08,91,100,28.34
576,Tonantins,BR,2022-03-27 18:06:03,-2.8731,-67.8022,73.94,99,100,1.43
577,Two Hills,CA,2022-03-27 18:06:03,53.7169,-111.7518,25.48,84,82,6.04
578,Kolosovka,RU,2022-03-27 18:06:04,56.4678,73.611,-1.39,100,57,4.81
579,Clinton,US,2022-03-27 18:06:04,42.587,-82.9199,29.97,56,75,17.27
580,Hearst,CA,2022-03-27 18:06:04,49.6835,-83.6665,4.66,78,100,12.37
581,Nizhniy Tsasuchey,RU,2022-03-27 18:06:05,50.5167,115.1333,25.0,64,13,5.97
582,Apastovo,RU,2022-03-27 18:06:05,55.2029,48.5109,26.89,90,65,12.95
583,Galesong,ID,2022-03-27 18:06:05,-5.3166,119.3661,77.02,80,87,5.28
